Index,price_per_ping
33042,136034
33043,303649
33044,180429
33045,727273
33046,254962
33047,244251
33048,310466
33049,277303
33050,21406
33051,222343
33052,199020
33053,382425
33054,175032
33055,222509
33056,166629
33057,140040
33058,45415
33059,137960
33060,150609
33061,203842
33062,119887
33063,121040
33064,212509
33065,168694
33066,207290
33067,50896
33068,45695
33069,189375
33070,207185
33071,175127
33072,695667
33073,23172
33074,50536
33075,143476
33076,200867
33077,77395
33078,296532
33079,166963
33080,17921
33081,162007
33082,164737
33083,160203
33084,178892
33085,181502
33086,186726
33087,186808
33088,176900
33089,202575
33090,220165
33091,237965
33092,30195
33093,126621
33094,217339
33095,73343
33096,322912
33097,140523
33098,151236
33099,198364
33100,145813
33101,173003
33102,324186
33103,256437
33104,199752
33105,39923
33106,193237
33107,136211
33108,131542
33109,233296
33110,95012
33111,233437
33112,21467
33113,135465
33114,136399
33115,179406
33116,160582
33117,139594
33118,232429
33119,109396
33120,221595
33121,149628
33122,189831
33123,143135
33124,564299
33125,215868
33126,48209
33127,138423
33128,155161
33129,362063
33130,194875
33131,165818
33132,196138
33133,136550
33134,331234
33135,110292
33136,183512
33137,51305
33138,195007
33139,209449
33140,150594
33141,485977
33142,160691
33143,177365
33144,127667
33145,155195
33146,187987
33147,208505
33148,179792
33149,216427
33150,157092
33151,133321
33152,146418
33153,204308
33154,665292
33155,190905
33156,180458
33157,166381
33158,154191
33159,194019
33160,207548
33161,118528
33162,144264
33163,176369
33164,210757
33165,103755
33166,199732
33167,165997
33168,71456
33169,78829
33170,289905
33171,315002
33172,53466
33173,157497
33174,194360
33175,270172
33176,190253
33177,98425
33178,366230
33179,198988
33180,213783
33181,123821
33182,160357
33183,208359
33184,132139
33185,212944
33186,118566
33187,175261
33188,170694
33189,115964
33190,208824
33191,137604
33192,200306
33193,162955
33194,274531
33195,192650
33196,205798
33197,184564
33198,100574
33199,129889
33200,198448
33201,144316
33202,140260
33203,34961
33204,124291
33205,317743
33206,190784
33207,205716
33208,250475
33209,219608
33210,95336
33211,198483
33212,285354
33213,138305
33214,145730
33215,153813
33216,179256
33217,135304
33218,182656
33219,226803
33220,136480
33221,121849
33222,211864
33223,122121
33224,185185
33225,117194
33226,229911
33227,119229
33228,24298
33229,545124
33230,193053
33231,177836
33232,507751
33233,209123
33234,253894
33235,157042
33236,224164
33237,195175
33238,187360
33239,198856
33240,119566
33241,187226
33242,140261
33243,189970
33244,270962
33245,242026
33246,256566
33247,254609
33248,192714
33249,158367
33250,41075
33251,119166
33252,254002
33253,196568
33254,77315
33255,177090
33256,212600
33257,108755
33258,135052
33259,143880
33260,230381
33261,190878
33262,270427
33263,196602
33264,230769
33265,77919
33266,155104
33267,211668
33268,45509
33269,115751
33270,121405
33271,317405
33272,81389
33273,202371
33274,158212
33275,157525
33276,134623
33277,220854
33278,175644
33279,182070
33280,0
33281,94883
33282,146479
33283,172866
33284,87626
33285,121185
33286,168791
33287,240635
33288,184622
33289,173001
33290,263505
33291,200000
33292,355228
33293,121048
33294,94474
33295,166744
33296,90962
33297,144251
33298,217242
33299,221829
33300,237971
33301,272982
33302,116473
33303,165099
33304,337109
33305,58549
33306,320773
33307,237987
33308,185575
33309,154015
33310,198221
33311,203412
33312,171742
33313,144028
33314,0
33315,146332
33316,194433
33317,71602
33318,109257
33319,143449
33320,134650
33321,150839
33322,142556
33323,115865
33324,229730
33325,161158
33326,41283
33327,368915
33328,187575
33329,120245
33330,102041
33331,123199
33332,271493
33333,58429
33334,211389
33335,107914
33336,124588
33337,78662
33338,212000
33339,163454
33340,192993
33341,60440
33342,221106
33343,105675
33344,100230
33345,185420
33346,221239
33347,121979
33348,181502
33349,235650
33350,127823
33351,33548
33352,128056
33353,180547
33354,107109
33355,272329
33356,195343
33357,392700
33358,221119
33359,366048
33360,23870
33361,198306
33362,283102
33363,345530
33364,209136
33365,130941
33366,109346
33367,101482
33368,184520
33369,176016
33370,182039
33371,351943
33372,273984
33373,117295
33374,203583
33375,120332
33376,122809
33377,38342
33378,329522
33379,227171
33380,172592
33381,151113
33382,199203
33383,316069
33384,195785
33385,147124
33386,234898
33387,179541
33388,218914
33389,159137
33390,207815
33391,200682
33392,38116
33393,332713
33394,222222
33395,192184
33396,234215
33397,203602
33398,310727
33399,239357
33400,104234
33401,186955
33402,269029
33403,152613
33404,189591
33405,137140
33406,131082
33407,165189
33408,286064
33409,252235
33410,92115
33411,243449
33412,210917
33413,305254
33414,106282
33415,89315
33416,108486
33417,161820
33418,199238
33419,83349
33420,280024
33421,106975
33422,122045
33423,262668
33424,87065
33425,37492
33426,116115
33427,171920
33428,374910
33429,373246
33430,158831
33431,98578
33432,827390
33433,148339
33434,158481
33435,110459
33436,111091
33437,225606
33438,47144
33439,148352
33440,44291
33441,74849
33442,135085
33443,130996
33444,137544
33445,213061
33446,189909
33447,322812
33448,161808
33449,139727
33450,0
33451,102526
33452,225177
33453,202095
33454,223700
33455,126374
33456,128707
33457,359013
33458,29297
33459,120773
33460,153049
33461,157943
33462,121852
33463,120613
33464,103380
33465,89890
33466,378710
33467,73578
33468,181799
33469,196618
33470,262927
33471,65397
33472,211236
33473,146484
33474,120936
33475,115198
33476,175590
33477,154293
33478,153740
33479,38071
33480,454378
33481,54648
33482,176009
33483,166699
33484,86406
33485,254883
33486,139115
33487,115146
33488,397000
33489,46292
33490,203611
33491,228156
33492,302751
33493,218947
33494,131517
33495,0
33496,129394
33497,226346
33498,141603
33499,347600
33500,147848
33501,155437
33502,201473
33503,174723
33504,289431
33505,150034
33506,202682
33507,238095
33508,217692
33509,105827
33510,153777
33511,189007
33512,141793
33513,37654
33514,213517
33515,280587
33516,85206
33517,163331
33518,155587
33519,117292
33520,161927
33521,143409
33522,38470
33523,123609
33524,158311
33525,148823
33526,221443
33527,60508
33528,196618
33529,94082
33530,102292
33531,78385
33532,7300
33533,204059
33534,187562
33535,303571
33536,368366
33537,235775
33538,284793
33539,81710
33540,235983
33541,152851
33542,210595
33543,304888
33544,132465
33545,240217
33546,261552
33547,154991
33548,241670
33549,205798
33550,135805
33551,21056
33552,386689
33553,215906
33554,139170
33555,209440
33556,203954
33557,258664
33558,1017560
33559,44877
33560,90477
33561,294305
33562,161038
33563,0
33564,236562
33565,210310
33566,137536
33567,269238
33568,59693
33569,236076
33570,230094
33571,330586
33572,186081
33573,173718
33574,156716
33575,101881
33576,150415
33577,157660
33578,235278
33579,232725
33580,67248
33581,131426
33582,131835
33583,221171
33584,86572
33585,151243
33586,275351
33587,264045
33588,182278
33589,205957
33590,178467
33591,300399
33592,194809
33593,201118
33594,165645
33595,197437
33596,93907
33597,198880
33598,160457
33599,68164
33600,140934
33601,153017
33602,300661
33603,124006
33604,220268
33605,110452
33606,179108
33607,84159
33608,54625
33609,146063
33610,485339
33611,175621
33612,194929
33613,228548
33614,189437
33615,240125
33616,116873
33617,155241
33618,237507
33619,238705
33620,207197
33621,192664
33622,250241
33623,308157
33624,272349
33625,82316
33626,392973
33627,196991
33628,218342
33629,154176
33630,206954
33631,103319
33632,401955
33633,138402
33634,222719
33635,147167
33636,207751
33637,148695
33638,325347
33639,135642
33640,150059
33641,124418
33642,279082
33643,254669
33644,133075
33645,138664
33646,329133
33647,134995
33648,212811
33649,56950
33650,98437
33651,145262
33652,78932
33653,149005
33654,152273
33655,247488
33656,279276
33657,187516
33658,177368
33659,275317
33660,161638
33661,189810
33662,82879
33663,16303
33664,204082
33665,167178
33666,28800
33667,136830
33668,302343
33669,208397
33670,244707
33671,50804
33672,202954
33673,186128
33674,160094
33675,316663
33676,147371
33677,180626
33678,137987
33679,440820
33680,164439
33681,92105
33682,128007
33683,174396
33684,63857
33685,122067
33686,215076
33687,351354
33688,168506
33689,415879
33690,129237
33691,178544
33692,140114
33693,113574
33694,425408
33695,55298
33696,374323
33697,257119
33698,70985
33699,118897
33700,141151
33701,176783
33702,273461
33703,165708
33704,144630
33705,180251
33706,88960
33707,150055
33708,99338
33709,190411
33710,181976
33711,227733
33712,194069
33713,162651
33714,198741
33715,139401
33716,105773
33717,218710
33718,118800
33719,223501
33720,11344
33721,196501
33722,161704
33723,344119
33724,4920
33725,203104
33726,0
33727,228993
33728,121016
33729,218694
33730,116923
33731,53635
33732,157538
33733,122493
33734,182032
33735,350432
33736,167665
33737,120552
33738,313504
33739,137472
33740,181014
33741,125956
33742,249446
33743,103243
33744,120072
33745,151849
33746,222119
33747,444355
33748,161260
33749,272223
33750,0
33751,197580
33752,281146
33753,235594
33754,263913
33755,165828
33756,190231
33757,97087
33758,249202
33759,127128
33760,372697
33761,185576
33762,173694
33763,128263
33764,134260
33765,169233
33766,90796
33767,163829
33768,121401
33769,111612
33770,150717
33771,172287
33772,77137
33773,181449
33774,179470
33775,137844
33776,163981
33777,161763
33778,161464
33779,123358
33780,247885
33781,156628
33782,155850
33783,315674
33784,220628
33785,364005
33786,146987
33787,287268
33788,151897
33789,174989
33790,43042
33791,144915
33792,519088
33793,191216
33794,236782
33795,250476
33796,120166
33797,142574
33798,233387
33799,152590
33800,291748
33801,189243
33802,161256
33803,158084
33804,263828
33805,160252
33806,64456
33807,191017
33808,93782
33809,216138
33810,21440
33811,102506
33812,67862
33813,282369
33814,149179
33815,162613
33816,14748
33817,86361
33818,10099
33819,179140
33820,262014
33821,207323
33822,31755
33823,4438
33824,181969
33825,161355
33826,143415
33827,626632
33828,50946
33829,101451
33830,196618
33831,171062
33832,121365
33833,214351
33834,219841
33835,171468
33836,361076
33837,135355
33838,66831
33839,159407
33840,171526
33841,127726
33842,218581
33843,95238
33844,139350
33845,170950
33846,115400
33847,136561
33848,211502
33849,123347
33850,175813
33851,245233
33852,106058
33853,119954
33854,453750
33855,87655
33856,161704
33857,167271
33858,317516
33859,196505
33860,188888
33861,202197
33862,141866
33863,224325
33864,288777
33865,94937
33866,232136
33867,190045
33868,222009
33869,178320
33870,251114
33871,181181
33872,117903
33873,244242
33874,51222
33875,1043630
33876,444928
33877,208379
33878,314696
33879,268281
33880,119676
33881,133282
33882,117233
33883,426238
33884,128000
33885,129079
33886,182453
33887,254904
33888,218678
33889,180846
33890,287427
33891,112896
33892,117569
33893,196032
33894,30300
33895,283934
33896,217391
33897,142301
33898,138403
33899,31600
33900,173281
33901,214193
33902,179695
33903,160915
33904,218125
33905,103676
33906,254684
33907,210438
33908,108374
33909,153424
33910,221769
33911,135220
33912,253571
33913,161020
33914,133276
33915,187408
33916,172986
33917,162404
33918,142203
33919,58913
33920,257131
33921,30732
33922,213928
33923,226875
33924,232553
33925,248079
33926,164884
33927,289070
33928,96351
33929,132169
33930,241825
33931,157723
33932,191624
33933,114307
33934,51546
33935,140911
33936,28861
33937,329993
33938,86752
33939,156307
33940,151485
33941,209889
33942,123248
33943,151859
33944,160098
33945,589809
33946,121397
33947,70150
33948,153243
33949,158902
33950,46250
33951,74508
33952,157704
33953,307598
33954,254068
33955,219608
33956,175479
33957,145624
33958,141862
33959,0
33960,162627
33961,202697
33962,112863
33963,226730
33964,329356
33965,269051
33966,203042
33967,207541
33968,44347
33969,126200
33970,144940
33971,0
33972,272727
33973,337838
33974,219906
33975,61895
33976,63384
33977,217717
33978,209268
33979,187605
33980,66584
33981,243390
33982,320000
33983,305033
33984,178534
33985,220143
33986,145914
33987,675396
33988,118421
33989,190404
33990,155034
33991,192384
33992,195986
33993,128375
33994,127742
33995,97241
33996,136753
33997,99383
33998,179695
33999,239929
34000,133661
34001,167418
34002,189369
34003,185258
34004,166209
34005,332635
34006,230746
34007,151293
34008,206462
34009,271550
34010,49225
34011,164943
34012,212404
34013,111526
34014,173085
34015,35118
34016,241974
34017,40916
34018,133045
34019,52472
34020,211371
34021,329218
34022,0
34023,123856
34024,136797
34025,115103
34026,226195
34027,129832
34028,169708
34029,154427
34030,130401
34031,167373
34032,132074
34033,25641
34034,182511
34035,248628
34036,318726
34037,130830
34038,54318
34039,220723
34040,4800
34041,70784
34042,132626
34043,108329
34044,64837
34045,212972
34046,0
34047,182736
34048,260448
34049,252586
34050,117918
34051,435795
34052,138700
34053,123441
34054,233004
34055,288686
34056,112749
34057,207707
34058,147601
34059,267091
34060,105752
34061,150779
34062,46847
34063,128648
34064,223600
34065,301855
34066,210212
34067,159355
34068,264153
34069,124502
34070,141939
34071,204342
34072,98052
34073,202567
34074,177257
34075,141938
34076,61330
34077,273353
34078,81514
34079,150276
34080,197593
34081,39711
34082,403467
34083,259396
34084,148235
34085,197945
34086,177048
34087,86730
34088,258813
34089,212465
34090,175377
34091,122590
34092,134973
34093,244153
34094,298505
34095,299168
34096,234949
34097,226730
34098,276796
34099,79080
34100,153785
34101,13160
34102,164650
34103,60096
34104,201213
34105,119527
34106,189530
34107,163235
34108,209697
34109,294024
34110,100944
34111,188241
34112,332869
34113,139003
34114,203640
34115,352914
34116,158084
34117,77065
34118,493472
34119,0
34120,138581
34121,484085
34122,215313
34123,173160
34124,163797
34125,105897
34126,253660
34127,709928
34128,147279
34129,175569
34130,225004
34131,227345
34132,150436
34133,375940
34134,173003
34135,202708
34136,266042
34137,227487
34138,166013
34139,384140
34140,132900
34141,249651
34142,309307
34143,53458
34144,258898
34145,115986
34146,189367
34147,216315
34148,190186
34149,176760
34150,196874
34151,273710
34152,147662
34153,157863
34154,346730
34155,235379
34156,226492
34157,157874
34158,196327
34159,261756
34160,84667
34161,203849
34162,159527
34163,191430
34164,124672
34165,147005
34166,212050
34167,0
34168,160489
34169,0
34170,196119
34171,37397
34172,195509
34173,142943
34174,222965
34175,420939
34176,127551
34177,175685
34178,407430
34179,170245
34180,76323
34181,234195
34182,195716
34183,180044
34184,180895
34185,496697
34186,450752
34187,243034
34188,113855
34189,174261
34190,430860
34191,9797
34192,254328
34193,211864
34194,302175
34195,232781
34196,242905
34197,201765
34198,643483
34199,747423
34200,204204
34201,10417
34202,21909
34203,97953
34204,171726
34205,158299
34206,204456
34207,61400
34208,106180
34209,83682
34210,150580
34211,149037
34212,205258
34213,200084
34214,338061
34215,274035
34216,166317
34217,166216
34218,146559
34219,53040
34220,132226
34221,223012
34222,180371
34223,149120
34224,287549
34225,116875
34226,264532
34227,171719
34228,128991
34229,440170
34230,115671
34231,141870
34232,210384
34233,155610
34234,282302
34235,28401
34236,0
34237,254697
34238,224162
34239,71078
34240,87006
34241,127348
34242,108339
34243,252434
34244,115977
34245,158215
34246,217911
34247,236743
34248,151337
34249,118819
34250,169407
34251,159760
34252,240225
34253,136719
34254,27420
34255,223043
34256,65658
34257,153728
34258,223922
34259,118611
34260,169198
34261,372253
34262,117033
34263,2922
34264,108679
34265,132142
34266,233616
34267,456517
34268,172218
34269,142123
34270,189028
34271,172977
34272,183354
34273,256098
34274,296916
34275,196892
34276,230434
34277,112614
34278,134387
34279,260293
34280,47663
34281,257041
34282,252023
34283,82722
34284,4067
34285,211728
34286,204488
34287,86080
34288,160129
34289,347682
34290,118000
34291,568700
34292,310699
34293,123428
34294,169099
34295,85344
34296,152773
34297,99532
34298,78520
34299,186520
34300,238951
34301,206255
34302,227211
34303,417457
34304,455557
34305,242525
34306,123877
34307,186198
34308,158693
34309,242837
34310,54123
34311,169252
34312,6520
34313,220623
34314,229340
34315,192559
34316,194293
34317,192086
34318,343892
34319,98069
34320,250210
34321,197602
34322,196490
34323,242590
34324,230052
34325,123842
34326,308589
34327,394506
34328,149542
34329,265821
34330,318754
34331,242134
34332,163860
34333,120551
34334,211348
34335,233820
34336,137400
34337,130226
34338,141493
34339,75294
34340,1118747
34341,258023
34342,164397
34343,200609
34344,90416
34345,174927
34346,186409
34347,100053
34348,30108
34349,241726
34350,244534
34351,165835
34352,184528
34353,141667
34354,158828
34355,146804
34356,84413
34357,131243
34358,100134
34359,140851
34360,162341
34361,128025
34362,157263
34363,9600
34364,153750
34365,317000
34366,41084
34367,44217
34368,157518
34369,241496
34370,110770
34371,232820
34372,208096
34373,181243
34374,83218
34375,132966
34376,226925
34377,149269
34378,172999
34379,158160
34380,169344
34381,122198
34382,405638
34383,145788
34384,63448
34385,181277
34386,228585
34387,227520
34388,10615
34389,284580
34390,227675
34391,137786
34392,186698
34393,195783
34394,65008
34395,162574
34396,142280
34397,360574
34398,168224
34399,108836
34400,187221
34401,207951
34402,229395
34403,281326
34404,122494
34405,193159
34406,90995
34407,156508
34408,259500
34409,89723
34410,186752
34411,154573
34412,58349
34413,322106
34414,55357
34415,125890
34416,128253
34417,146479
34418,46873
34419,215528
34420,142146
34421,331386
34422,270098
34423,111086
34424,165821
34425,45400
34426,99979
34427,159850
34428,206005
34429,204427
34430,99176
34431,362832
34432,397804
34433,99975
34434,50257
34435,75178
34436,323783
34437,79514
34438,393256
34439,180953
34440,92560
34441,197733
34442,196583
34443,44458
34444,116168
34445,237143
34446,147530
34447,96852
34448,152143
34449,252620
34450,214424
34451,258894
34452,847049
34453,136535
34454,71028
34455,149658
34456,150822
34457,259025
34458,273481
34459,193071
34460,64209
34461,22794
34462,175534
34463,167007
34464,141844
34465,145624
34466,406705
34467,318267
34468,214384
34469,274812
34470,179384
34471,172146
34472,187731
34473,298437
34474,202485
34475,149710
34476,211767
34477,213762
34478,139954
34479,138450
34480,310060
34481,123158
34482,58655
34483,180691
34484,287753
34485,119043
34486,96225
34487,151667
34488,293103
34489,24096
34490,16327
34491,190355
34492,111231
34493,136246
34494,151306
34495,150973
34496,148766
34497,252165
34498,248751
34499,168467
34500,187624
34501,195371
34502,215332
34503,345749
34504,302109
34505,247333
34506,214510
34507,175244
34508,186732
34509,245745
34510,157980
34511,173152
34512,127798
34513,209772
34514,158303
34515,196868
34516,128958
34517,272547
34518,320948
34519,26275
34520,169660
34521,192824
34522,186654
34523,218886
34524,178985
34525,166131
34526,175869
34527,182189
34528,370468
34529,123921
34530,124827
34531,69942
34532,141822
34533,126839
34534,259169
34535,168749
34536,126427
34537,232283
34538,206790
34539,107488
34540,219983
34541,139008
34542,348666
34543,82695
34544,81436
34545,455061
34546,283159
34547,211622
34548,256656
34549,148631
34550,173633
34551,252491
34552,223814
34553,219952
34554,171584
34555,202374
34556,83110
34557,253103
34558,222636
34559,214170
34560,158428
34561,105934
34562,80240
34563,219827
34564,160174
34565,237772
34566,268901
34567,67711
34568,0
34569,122283
34570,134677
34571,152193
34572,326881
34573,185435
34574,260387
34575,147153
34576,145559
34577,431018
34578,183461
34579,127089
34580,224149
34581,375543
34582,7022
34583,225700
34584,971922
34585,143239
34586,232465
34587,225432
34588,232901
34589,225885
34590,201915
34591,58912
34592,186207
34593,172104
34594,221259
34595,113835
34596,195135
34597,8314
34598,154951
34599,78154
34600,136182
34601,154509
34602,240166
34603,315524
34604,224989
34605,75498
34606,68656
34607,77188
34608,408112
34609,136187
34610,160168
34611,352727
34612,167336
34613,122031
34614,122997
34615,135338
34616,287933
34617,47721
34618,447895
34619,261237
34620,282303
34621,274705
34622,209273
34623,136908
34624,270253
34625,332812
34626,139502
34627,203142
34628,340976
34629,155988
34630,270735
34631,274160
34632,338496
34633,165705
34634,224037
34635,190951
34636,44204
34637,185775
34638,161847
34639,22912
34640,165664
34641,259982
34642,230119
34643,182146
34644,153696
34645,43858
34646,220814
34647,160866
34648,99071
34649,219651
34650,129112
34651,163104
34652,132256
34653,226558
34654,107870
34655,200813
34656,163646
34657,233725
34658,208496
34659,102498
34660,178720
34661,224845
34662,39233
34663,181520
34664,144870
34665,244118
34666,117016
34667,122129
34668,116601
34669,132420
34670,392971
34671,479588
34672,108767
34673,168067
34674,209836
34675,151070
34676,101641
34677,230291
34678,219938
34679,303855
34680,218358
34681,266538
34682,145709
34683,318901
34684,126155
34685,205973
34686,95438
34687,138425
34688,85110
34689,144604
34690,100745
34691,184324
34692,88404
34693,185242
34694,164088
34695,453694
34696,5506
34697,347386
34698,125962
34699,116786
34700,497449
34701,129250
34702,150902
34703,238124
34704,133521
34705,134465
34706,58927
34707,313856
34708,317656
34709,184843
34710,191214
34711,57432
34712,228302
34713,249730
34714,125775
34715,136568
34716,42342
34717,207558
34718,240773
34719,54612
34720,150455
34721,215721
34722,158228
34723,179319
34724,189722
34725,90333
34726,243941
34727,146013
34728,36342
34729,299027
34730,218892
34731,134065
34732,193887
34733,288973
34734,152499
34735,253165
34736,0
34737,106316
34738,118094
34739,233127
34740,243697
34741,212656
34742,120637
34743,78610
34744,191126
34745,213925
34746,165802
34747,52035
34748,326807
34749,65155
34750,238901
34751,118318
34752,251943
34753,54165
34754,190262
34755,188387
34756,557780
34757,166431
34758,46154
34759,106914
34760,210282
34761,159447
34762,178814
34763,18100
34764,201270
34765,134544
34766,258078
34767,261633
34768,162826
34769,112989
34770,0
34771,202300
34772,134610
34773,243254
34774,187235
34775,153636
34776,124704
34777,163151
34778,30090
34779,168956
34780,109051
34781,154761
34782,121294
34783,125321
34784,83605
34785,142787
34786,816491
34787,110853
34788,117562
34789,78363
34790,256974
34791,167310
34792,143885
34793,126801
34794,222625
34795,228841
34796,502203
34797,250709
34798,285921
34799,217215
34800,183237
34801,143798
34802,58970
34803,187788
34804,86179
34805,213545
34806,154102
34807,157669
34808,122369
34809,84591
34810,453528
34811,186250
34812,908482
34813,195591
34814,151275
34815,215172
34816,303986
34817,146405
34818,201895
34819,207460
34820,229801
34821,1392079
34822,185278
34823,227112
34824,107817
34825,232604
34826,0
34827,153384
34828,266823
34829,155181
34830,228856
34831,330920
34832,132114
34833,110440
34834,193202
34835,91657
34836,150165
34837,139181
34838,176388
34839,245836
34840,1364
34841,202051
34842,121800
34843,251654
34844,246675
34845,139026
34846,334879
34847,277564
34848,127699
34849,90716
34850,126067
34851,199416
34852,66881
34853,539899
34854,133231
34855,271845
34856,135993
34857,114651
34858,114711
34859,111584
34860,465000
34861,151164
34862,101440
34863,117342
34864,182948
34865,228672
34866,206153
34867,158072
34868,136164
34869,119812
34870,47059
34871,116798
34872,205454
34873,127291
34874,193016
34875,287553
34876,104794
34877,166863
34878,140978
34879,165709
34880,260279
34881,177157
34882,101970
34883,78666
34884,191932
34885,10524
34886,115754
34887,78477
34888,183396
34889,205631
34890,192758
34891,188630
34892,46825
34893,280591
34894,204867
34895,139158
34896,66236
34897,326764
34898,206237
34899,132114
34900,196859
34901,340562
34902,415981
34903,125351
34904,147775
34905,143315
34906,113996
34907,444348
34908,166593
34909,202511
34910,230779
34911,181205
34912,23699
34913,427694
34914,250195
34915,130685
34916,139964
34917,214508
34918,28443
34919,143767
34920,216469
34921,144819
34922,57546
34923,154520
34924,212370
34925,135287
34926,123464
34927,188964
34928,308498
34929,293900
34930,202428
34931,298932
34932,176755
34933,176334
34934,40399
34935,163683
34936,257137
34937,180671
34938,111894
34939,162687
34940,28313
34941,133045
34942,287911
34943,217569
34944,53059
34945,129446
34946,7847
34947,95937
34948,203866
34949,180381
34950,223464
34951,98014
34952,153634
34953,170343
34954,13799
34955,302342
34956,168374
34957,3245
34958,223655
34959,213766
34960,128889
34961,100840
34962,263840
34963,248745
34964,183570
34965,317200
34966,271995
34967,54770
34968,198444
34969,120214
34970,97493
34971,194883
34972,201113
34973,145455
34974,198906
34975,216993
34976,217225
34977,169127
34978,176202
34979,260400
34980,281690
34981,238315
34982,149933
34983,118823
34984,121076
34985,138846
34986,181503
34987,172174
34988,184224
34989,95329
34990,128700
34991,98697
34992,510855
34993,157258
34994,167861
34995,59091
34996,320617
34997,183957
34998,222234
34999,109932
35000,363002
35001,315923
35002,111680
35003,184798
35004,200734
35005,358964
35006,73311
35007,625090
35008,130256
35009,255784
35010,210970
35011,189507
35012,220636
35013,159984
35014,206973
35015,91954
35016,236072
35017,214125
35018,124607
35019,31343
35020,328006
35021,31474
35022,143013
35023,124131
35024,249935
35025,86509
35026,130591
35027,198609
35028,165758
35029,64978
35030,173779
35031,164968
35032,280871
35033,5056
35034,167089
35035,181450
35036,488465
35037,386906
35038,314073
35039,251380
35040,198584
35041,256836
35042,198592
35043,203451
35044,84703
35045,383361
35046,150094
35047,311429
35048,211372
35049,239338
35050,132874
35051,253846
35052,182456
35053,211810
35054,191739
35055,314286
35056,0
35057,168758
35058,713092
35059,143554
35060,118011
35061,237137
35062,172047
35063,227554
35064,103105
35065,139754
35066,138190
35067,242057
35068,106686
35069,155645
35070,54458
35071,163658
35072,98884
35073,189084
35074,362949
35075,177305
35076,866852
35077,197130
35078,200362
35079,52937
35080,97450
35081,205133
35082,79537
35083,150241
35084,151235
35085,90486
35086,162308
35087,182682
35088,225331
35089,132721
35090,149425
35091,193034
35092,238757
35093,155260
35094,290611
35095,190476
35096,421075
35097,187739
35098,203012
35099,91912
35100,196961
35101,236154
35102,273863
35103,148695
35104,4537
35105,183305
35106,213101
35107,161557
35108,153752
35109,198033
35110,212085
35111,242624
35112,196695
35113,142450
35114,268045
35115,694789
35116,193587
35117,26295
35118,193633
35119,235874
35120,49346
35121,183217
35122,141893
35123,189714
35124,160545
35125,241993
35126,132817
35127,175441
35128,133285
35129,149574
35130,189274
35131,228277
35132,194828
35133,104785
35134,124985
35135,297430
35136,102316
35137,194224
35138,78059
35139,111597
35140,22182
35141,335220
35142,166923
35143,70613
35144,196836
35145,76026
35146,132087
35147,320278
35148,34623
35149,159254
35150,36294
35151,170095
35152,171015
35153,149186
35154,142752
35155,0
35156,161488
35157,282048
35158,126652
35159,279478
35160,195474
35161,263766
35162,229909
35163,188891
35164,11586
35165,140449
35166,223781
35167,265709
35168,217756
35169,266916
35170,273253
35171,134533
35172,193680
35173,175336
35174,126582
35175,88496
35176,249963
35177,146790
35178,202011
35179,245167
35180,331209
35181,186654
35182,138349
35183,168722
35184,296610
35185,312917
35186,133845
35187,211456
35188,119246
35189,330081
35190,34799
35191,138782
35192,200537
35193,196812
35194,204878
35195,204439
35196,263945
35197,369030
35198,399861
35199,205399
35200,230175
35201,256453
35202,65618
35203,145927
35204,148970
35205,34294
35206,275301
35207,240485
35208,190885
35209,229336
35210,217935
35211,234898
35212,219980
35213,148862
35214,318144
35215,59534
35216,242007
35217,258176
35218,138351
35219,176036
35220,171828
35221,203071
35222,205832
35223,18720
35224,163328
35225,3025
35226,279208
35227,153825
35228,120135
35229,113470
35230,76399
35231,218778
35232,128921
35233,59565
35234,100891
35235,236999
35236,239248
35237,49623
35238,113648
35239,255285
35240,177539
35241,188679
35242,193798
35243,112562
35244,214375
35245,254777
35246,49433
35247,151190
35248,194959
35249,257357
35250,186767
35251,307172
35252,220694
35253,63830
35254,286377
35255,98898
35256,220983
35257,439092
35258,187380
35259,108481
35260,52273
35261,213463
35262,25248
35263,239136
35264,169035
35265,94153
35266,77169
35267,193754
35268,29915
35269,90942
35270,231036
35271,224316
35272,45929
35273,556030
35274,160927
35275,242557
35276,287285
35277,181113
35278,22568
35279,0
35280,51215
35281,54648
35282,213862
35283,106272
35284,148564
35285,156721
35286,168712
35287,103533
35288,274652
35289,51389
35290,113176
35291,123439
35292,90455
35293,33101
35294,192251
35295,199720
35296,254000
35297,246033
35298,4500
35299,179205
35300,207524
35301,60832
35302,215436
35303,298450
35304,226404
35305,212827
35306,211763
35307,257041
35308,174908
35309,174180
35310,114256
35311,308721
35312,149036
35313,154493
35314,48565
35315,170251
35316,188246
35317,199780
35318,402257
35319,115969
35320,120856
35321,203762
35322,38314
35323,183582
35324,175625
35325,228503
35326,203070
35327,246535
35328,2688
35329,568149
35330,477051
35331,219801
35332,170487
35333,346021
35334,492210
35335,141815
35336,198251
35337,223201
35338,181839
35339,145385
35340,137331
35341,226848
35342,238984
35343,180912
35344,151327
35345,210849
35346,121716
35347,220690
35348,142687
35349,219987
35350,907127
35351,214690
35352,47996
35353,179668
35354,261221
35355,14627
35356,80371
35357,238243
35358,174988
35359,161736
35360,116405
35361,86546
35362,172834
35363,186927
35364,167231
35365,150586
35366,428526
35367,236008
35368,241413
35369,195258
35370,117309
35371,158040
35372,0
35373,184822
35374,677245
35375,18150
